C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_12_902.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_12_902.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_12_902.jpg,0,1,0,11.61837
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_12_982.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_12_982.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_12_982.jpg,-0.15,1,0,12.427
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_13_062.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_13_062.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_13_062.jpg,-0.35,1,0,13.11664
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_13_141.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_13_141.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_13_141.jpg,-0.5500001,1,0,14.02171
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_13_221.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_13_221.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_13_221.jpg,-0.7500002,1,0,14.75767
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_13_300.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_13_300.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_13_300.jpg,0,1,0,15.57966
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_13_377.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_13_377.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_13_377.jpg,0,1,0,16.42708
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_13_455.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_13_455.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_13_455.jpg,0,1,0,16.83374
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_13_533.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_13_533.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_13_533.jpg,0,1,0,17.67769
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_13_611.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_13_611.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_13_611.jpg,0,1,0,18.52156
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_13_689.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_13_689.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_13_689.jpg,0,1,0,19.35705
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_13_766.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_13_766.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_13_766.jpg,-0.1,1,0,20.182
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_13_845.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_13_845.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_13_845.jpg,-0.3,1,0,20.96025
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_13_924.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_13_924.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_13_924.jpg,0,1,0,21.71721
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_14_001.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_14_001.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_14_001.jpg,0,1,0,22.51454
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_14_081.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_14_081.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_14_081.jpg,0,1,0,23.30791
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_14_160.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_14_160.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_14_160.jpg,0,1,0,24.09227
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_14_238.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_14_238.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_14_238.jpg,0,1,0,24.86768
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_14_316.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_14_316.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_14_316.jpg,0,1,0,25.44477
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_14_394.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_14_394.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_14_394.jpg,0,1,0,26.20724
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_14_472.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_14_472.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_14_472.jpg,0,1,0,26.96372
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_14_551.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_14_551.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_14_551.jpg,0,1,0,27.71418
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_14_628.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_14_628.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_14_628.jpg,0,1,0,28.45854
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_14_707.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_14_707.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_14_707.jpg,0,1,0,29.19693
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_14_784.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_14_784.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_14_784.jpg,-0.05,1,0,29.9288
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_14_858.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_14_858.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_14_858.jpg,-0.25,1,0,30.17466
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_14_934.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_14_934.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_14_934.jpg,-0.4,1,0,30.15747
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_15_008.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_15_008.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_15_008.jpg,-0.6000001,1,0,30.13312
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_15_082.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_15_082.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_15_082.jpg,-0.8000001,1,0,30.11011
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_15_158.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_15_158.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_15_158.jpg,0,1,0,30.16609
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_15_233.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_15_233.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_15_233.jpg,0,1,0,30.17933
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_15_308.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_15_308.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_15_308.jpg,0,1,0,30.18829
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_15_383.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_15_383.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_15_383.jpg,0,1,0,30.19003
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_15_457.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_15_457.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_15_457.jpg,0,1,0,30.19028
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_15_532.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_15_532.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_15_532.jpg,0,1,0,30.19035
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_15_608.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_15_608.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_15_608.jpg,0,1,0,30.1903
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_15_683.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_15_683.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_15_683.jpg,0,1,0,30.19022
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_15_757.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_15_757.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_15_757.jpg,0,1,0,30.19029
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_15_833.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_15_833.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_15_833.jpg,0,1,0,30.19068
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_15_910.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_15_910.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_15_910.jpg,0,1,0,30.19037
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_15_984.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_15_984.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_15_984.jpg,-0.15,1,0,30.18382
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_16_061.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_16_061.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_16_061.jpg,-0.35,1,0,30.16372
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_16_138.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_16_138.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_16_138.jpg,-0.5500001,1,0,30.1385
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_16_216.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_16_216.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_16_216.jpg,0,1,0,30.18102
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_16_296.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_16_296.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_16_296.jpg,0,1,0,30.18865
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_16_373.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_16_373.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_16_373.jpg,0,1,0,30.1895
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_16_450.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_16_450.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_16_450.jpg,0,1,0,30.1906
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_16_526.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_16_526.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_16_526.jpg,0,1,0,30.19036
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_16_603.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_16_603.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_16_603.jpg,0,1,0,30.18947
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_16_681.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_16_681.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_16_681.jpg,0,1,0,30.18878
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_16_758.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_16_758.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_16_758.jpg,0,1,0,30.19198
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_16_835.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_16_835.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_16_835.jpg,-0.05,1,0,30.18942
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_16_913.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_16_913.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_16_913.jpg,-0.25,1,0,30.17303
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_16_993.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_16_993.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_16_993.jpg,-0.45,1,0,30.15264
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_17_070.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_17_070.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_17_070.jpg,-0.6500001,1,0,30.12609
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_17_151.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_17_151.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_17_151.jpg,-0.8500001,1,0,30.10475
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_17_230.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_17_230.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_17_230.jpg,0,1,0,30.16324
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_17_310.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_17_310.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_17_310.jpg,0,1,0,30.17495
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_17_389.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_17_389.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_17_389.jpg,0,1,0,30.18746
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_17_468.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_17_468.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_17_468.jpg,0,1,0,30.18989
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_17_547.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_17_547.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_17_547.jpg,0,1,0,30.19092
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_17_626.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_17_626.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_17_626.jpg,-0.1,1,0,30.18809
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_17_705.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_17_705.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_17_705.jpg,-0.3,1,0,30.17041
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_17_783.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_17_783.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_17_783.jpg,-0.5000001,1,0,30.14605
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_17_862.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_17_862.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_17_862.jpg,-0.7,1,0,30.12204
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_17_941.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_17_941.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_17_941.jpg,-0.9000002,1,0,30.10096
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_18_019.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_18_019.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_18_019.jpg,0,1,0,30.17962
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_18_100.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_18_100.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_18_100.jpg,0,1,0,30.1873
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_18_175.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_18_175.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_18_175.jpg,0,1,0,30.18996
C:\Users\deshu\Desktop\SimulationData\IMG\center_2024_03_27_23_29_18_252.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\left_2024_03_27_23_29_18_252.jpg,C:\Users\deshu\Desktop\SimulationData\IMG\right_2024_03_27_23_29_18_252.jpg,0,1,0,30.19032
